transaction_id,customer_id,product_name,category,region,quantity,price,total_amount,order_date
36c88008-19a1-402f-8fe7-644c3a0d98e2,CUST2753,Camera,Office,North,3,17997,53991,2024-04-09
bd43708e-bd66-454a-ba91-1ead6b802f00,CUST2840,Mobile,Gadgets,North,1,17308,17308,2023-12-10
7ea57b16-af7e-4d26-83b1-67d3a7e8a6c5,CUST2924,Mouse,Gadgets,West,3,13019,39057,2023-02-11
aaf24c7d-3b40-4e93-9821-b7d4573069ad,CUST4863,Printer,Gadgets,East,5,37926,189630,2023-02-03
f656d92b-88fb-496f-998f-6042422461b1,CUST7913,Camera,Accessories,West,1,28962,28962,2023-08-14
e70265e8-c73a-4d7c-92f0-eaa3218d3168,CUST2249,Tablet,Gadgets,North,4,8162,32648,2023-07-14
7ea51fe2-d72f-4a73-b44b-aa421bb3e006,CUST1819,Printer,Accessories,South,5,43210,216050,2024-05-31
a05ba596-7e6b-4b9a-b3f0-e05cdfac7f3d,CUST3897,Mouse,Accessories,West,4,36571,146284,2023-03-29
973eedf5-7d6a-408c-885a-c7720ddf144d,CUST6193,Monitor,Office,West,5,36460,182300,2024-07-18
a8086777-f32f-463d-bb95-bafa2d24773c,CUST6404,Laptop,Electronics,East,3,43052,129156,2024-02-28
256c869b-968c-4f70-83b6-2413ba1a9e68,CUST1690,Camera,Office,East,3,30980,92940,2023-07-20
2dccfa4e-fbe0-4399-976f-9b007d1104b3,CUST4667,Headphones,Gadgets,South,3,36162,108486,2023-03-14
ba41a742-f960-45f1-8387-96c2b7fc6f28,CUST7514,Headphones,Gadgets,West,5,8831,44155,2023-07-09
6c7d3300-6025-4a73-a145-7022931834e5,CUST4518,Laptop,Accessories,North,2,40154,80308,2023-12-17
5772bc37-50c6-406f-bd26-7b2a564f54b0,CUST3468,Laptop,Office,South,2,4512,9024,2023-05-27
3d1fa654-01bf-4166-b897-dd6b35367f92,CUST7920,Monitor,Electronics,East,4,917,3668,2023-05-20
94121493-b9dc-4c4d-b87b-be5bd14ccd0a,CUST7784,Headphones,Electronics,East,1,10151,10151,2023-11-15
cffb7cdc-e16f-4f7c-a8bb-f3961940e4bb,CUST9177,Keyboard,Electronics,North,3,35085,105255,2024-06-09
2e20d892-9f7b-433f-b460-679749094619,CUST6572,Camera,Gadgets,West,1,48921,48921,2024-06-16
f49d222d-0e5b-4425-80df-fbb4eace324c,CUST3430,Mobile,Gadgets,West,3,31813,95439,2023-06-01
491ddbaa-b9a4-4aea-94e3-e7ec0407eb9b,CUST8514,Headphones,Accessories,South,1,38667,38667,2024-05-31
2582d334-02ee-4711-b2de-e487235c424a,CUST5785,Keyboard,Office,East,2,38348,76696,2023-05-25
c8a2c316-1530-426c-a30f-534a67d71404,CUST7382,Keyboard,Office,West,2,29936,59872,2023-01-18
8eea0509-91c0-4095-88b9-732893f2a30b,CUST4106,Smartwatch,Office,South,1,44144,44144,2023-05-17
2f76ba22-ee4d-49a5-b846-185f233e7047,CUST3216,Printer,Office,East,2,18483,36966,2024-03-29
2520e272-6cdd-47ea-bbc4-2c4d5546b072,CUST8116,Mouse,Electronics,South,2,11804,23608,2023-01-05
48e34cd8-8b7b-44c6-ba71-5f5438e1e50b,CUST7314,Monitor,Office,South,3,635,1905,2024-02-03
6bd4d652-6f02-43c4-9353-51f10dfcd708,CUST2859,Keyboard,Electronics,North,3,28431,85293,2023-05-01
301e5c84-df9c-4e94-9530-df98711613d0,CUST3702,Headphones,Accessories,East,2,20289,40578,2024-08-31
8dcebd33-fcba-4813-b0ad-8257a8a36b70,CUST7148,Mobile,Office,South,3,39477,118431,2023-09-05
5b74d4ce-f4ac-4edf-98c9-68156007f179,CUST1629,Monitor,Office,North,2,23767,47534,2023-10-06
143b67de-c463-44f5-958f-4c6b29854b6a,CUST5407,Headphones,Gadgets,East,3,32409,97227,2024-01-21
3c69816c-c6d1-4a75-bafa-9afa4eefd618,CUST9726,Headphones,Gadgets,West,2,42929,85858,2024-03-26
cf20f1e5-a92b-450c-8b03-bd979f3c1567,CUST7449,Printer,Electronics,West,4,19127,76508,2023-02-28
bf3b3844-0854-4137-a1d0-a522118a9977,CUST3215,Keyboard,Office,North,2,36223,72446,2024-02-10
f15bc570-cfbd-47c1-8b35-e9b4561af49a,CUST1866,Tablet,Gadgets,North,5,15826,79130,2024-07-30
d267e0ab-d66d-447e-8ced-4fa126a28095,CUST4702,Mouse,Office,South,1,16826,16826,2024-04-25
6d245b83-3415-4ac2-8af8-d1adb5b987fa,CUST8644,Smartwatch,Office,East,5,12026,60130,2023-03-20
f42cea4a-5ef9-49e1-be61-884c8528b59d,CUST4112,Mouse,Accessories,North,2,36818,73636,2023-12-23
afa581d7-e456-445a-a2ff-2979818c1690,CUST8598,Camera,Electronics,East,5,22088,110440,2024-07-14
2687406a-8395-4b4f-b57a-a6207880ce6a,CUST3665,Laptop,Office,South,1,12825,12825,2024-07-17
ba2b56d8-a21c-415a-a501-3e21da612b7a,CUST2912,Monitor,Electronics,North,3,32270,96810,2023-12-18
a34cda94-62a3-4661-8063-b0bcffccddde,CUST1959,Headphones,Electronics,West,3,12282,36846,2024-01-17
e68eef55-67fb-4cb0-ba17-9e803445f8b1,CUST4397,Smartwatch,Electronics,East,4,3697,14788,2024-06-10
ac0b6ec7-2e14-4b55-905a-402cb420698c,CUST7909,Laptop,Office,West,4,26920,107680,2023-08-31
e4a3abeb-c5b4-4a26-97e7-c75ea25760b8,CUST7810,Headphones,Office,East,3,12913,38739,2023-01-09
fe725066-ba38-4d1a-8840-0f2cde25e2fd,CUST3339,Tablet,Gadgets,East,2,2883,5766,2023-12-04
28b38813-9cdb-41d3-993e-d138043a5c19,CUST1555,Monitor,Gadgets,South,1,2350,2350,2023-11-06
cf1cee67-9c23-4992-b22f-5393cdef8e2c,CUST3734,Smartwatch,Gadgets,South,1,30396,30396,2024-02-17
fc412e05-23e1-492f-be16-df9363eac80d,CUST2726,Camera,Office,East,3,26599,79797,2023-06-08
cb1ef962-2c6a-49d1-8e01-e74ea3369404,CUST3057,Monitor,Gadgets,West,3,17510,52530,2024-07-18
f8014846-42e4-4a49-83f9-6a0fbe8ab083,CUST6605,Mobile,Electronics,West,4,2768,11072,2023-05-18
8fb5293e-34ba-41d0-af29-88b237f66353,CUST1521,Laptop,Electronics,South,5,18786,93930,2024-08-13
7fd5c01d-660d-43ca-8ae8-d8ce9876d271,CUST1943,Camera,Accessories,West,1,48563,48563,2023-05-16
ab10aa76-7278-427b-9ddf-f00cda632366,CUST9066,Keyboard,Electronics,South,1,27460,27460,2024-12-06
2e0f00d2-4d89-46b0-9177-785e8cbf3ff8,CUST8860,Keyboard,Office,East,1,21011,21011,2023-09-19
ab39cfbb-448f-4758-8c91-96316d957657,CUST7412,Laptop,Office,North,2,10864,21728,2024-02-11
7e232049-56e3-432c-a2bd-bb77d8f1422a,CUST4432,Tablet,Gadgets,South,5,21585,107925,2024-11-30
7d114192-8e9a-411a-887e-d3f4f02d4639,CUST8129,Headphones,Accessories,North,1,34216,34216,2023-12-01
9ee753e2-5f0a-420c-abcc-cde38f55a773,CUST9452,Laptop,Office,North,5,11914,59570,2023-05-04
28855192-fe1c-476e-aad4-ada157ae32c0,CUST9021,Keyboard,Electronics,East,5,39209,196045,2023-07-05
a4ce9d13-1cfb-4b79-8a79-da99250afa8a,CUST6259,Printer,Accessories,West,4,38358,153432,2023-07-23
62e42b26-c9bc-4965-98ad-0391126e72fc,CUST6234,Mobile,Accessories,South,3,36147,108441,2024-11-07
3146a78c-bb5a-4b94-9b40-f8c9466ca2ac,CUST5716,Headphones,Electronics,East,2,39471,78942,2023-08-23
50caaf50-ec0b-43cc-9472-eabd6b58a103,CUST8516,Keyboard,Electronics,South,2,13820,27640,2023-02-25
b6d89333-13ac-4291-a5f3-6f2ae51c4a8c,CUST8793,Tablet,Accessories,West,2,43657,87314,2023-09-13
d1ba58c5-4902-48dd-9374-a03a8659b5f0,CUST2770,Mouse,Electronics,South,1,27477,27477,2024-01-01
f490026a-3c93-4fab-bbd3-30a0a273cb4c,CUST6155,Mobile,Electronics,East,3,2292,6876,2024-12-20
fd761378-6f40-4bec-82f3-cfd804f05efb,CUST2400,Smartwatch,Accessories,West,3,1476,4428,2023-04-26
54de33fd-f1e4-4048-997c-0c4ef0c7bcb9,CUST2557,Mobile,Gadgets,South,4,16602,66408,2023-01-14
d8eff328-3daf-4f32-9cad-04ac41878fba,CUST5304,Laptop,Electronics,North,4,48096,192384,2023-04-18
2d02baad-df6d-4e39-932e-4a6c65a319c3,CUST1109,Monitor,Office,West,2,21957,43914,2024-10-26
36f9c012-eb62-4eb0-910b-282b1f1537fa,CUST4105,Mouse,Accessories,North,3,3223,9669,2024-11-13
9c778392-e402-4da3-b933-ca78b9c0eebe,CUST3863,Headphones,Electronics,North,1,42678,42678,2023-02-10
be8643a3-5b13-4801-9687-4e6d68de1637,CUST2203,Monitor,Accessories,South,4,41587,166348,2024-12-01
8be4c6f7-97ef-4638-9993-cbd39c6311ab,CUST2023,Printer,Office,West,3,24115,72345,2024-12-16
3e84eb11-1464-4563-a711-6649f5f481a8,CUST9214,Camera,Accessories,South,1,36596,36596,2023-04-22
5bcfcd71-0367-46a0-b3df-6ef9c50ca6fd,CUST2678,Printer,Electronics,West,5,39007,195035,2023-01-20
253ab1b9-383a-42cd-b65b-9283c354ede3,CUST5167,Headphones,Electronics,North,2,22358,44716,2024-07-09
efc3cc5d-af2e-4e1a-a77b-63f72188edfd,CUST3444,Monitor,Office,West,1,45317,45317,2023-02-28
186a11ee-5a8c-44c7-92eb-dc8d48eaaae6,CUST1422,Headphones,Accessories,North,3,40851,122553,2023-08-09
493b586e-e4bf-4529-94d7-7aacb1cfa02b,CUST5101,Tablet,Office,South,2,48666,97332,2024-03-03
543ad52b-1c88-46ad-8772-8718718542cd,CUST7847,Tablet,Accessories,South,1,23202,23202,2023-11-27
40972f33-61ef-40bd-bbf1-7c8e954a2c01,CUST7241,Camera,Electronics,East,1,30869,30869,2024-11-26
38966764-8a08-43bf-aa24-ddf325faa30b,CUST8705,Monitor,Accessories,North,2,9802,19604,2024-12-14
5a56c47a-c8c3-4cbd-a086-dc27927de8cc,CUST9866,Mouse,Accessories,East,1,11518,11518,2024-08-26
b8588e6a-fdb6-4b6c-b3d3-b323df381ebb,CUST4765,Mouse,Accessories,West,3,18273,54819,2023-06-24
da50161d-427c-48a6-9345-3b0c4b33ad6e,CUST9877,Camera,Office,West,3,34600,103800,2023-03-06
7cf09a33-9b4c-4013-99ce-eb4283210cf7,CUST6830,Mobile,Electronics,East,1,31954,31954,2024-06-12
e17c9397-25b8-47c6-b323-785f7116a363,CUST2237,Mobile,Gadgets,East,1,34640,34640,2023-06-25
1f2bc98d-56df-454f-bb54-287275dadd52,CUST4521,Monitor,Office,North,1,14605,14605,2023-06-01
ac2f2e5a-60e1-45fa-9872-4c9d11847224,CUST8873,Camera,Electronics,South,5,17505,87525,2024-02-01
3aec9fda-3fb4-4387-ad67-9bd910088560,CUST5480,Printer,Gadgets,East,1,33279,33279,2023-01-12
23213b31-274a-4952-8ac7-bbdf61570cdb,CUST7366,Printer,Electronics,West,3,25725,77175,2023-07-23
2d732e7e-e476-455e-b6ac-bee9862f7cc1,CUST7019,Camera,Electronics,North,4,7445,29780,2024-06-13
2f6bfbf3-1c31-40ae-a122-55cd455bc4d1,CUST2602,Camera,Office,South,4,41213,164852,2023-03-26
65a24c33-f606-488f-abb0-958bf856a5a0,CUST9969,Printer,Accessories,East,3,36703,110109,2024-09-04
73260f3d-0b4a-421b-ae3a-2267e7287ca2,CUST3185,Smartwatch,Accessories,South,3,48116,144348,2023-05-25
2ccee449-8ab7-4aa8-ad87-f0d3bbb94bbc,CUST2765,Mouse,Gadgets,North,4,7162,28648,2024-07-13
82a7ab43-b3bf-46eb-988b-b635349f5026,CUST7493,Headphones,Office,East,4,42586,170344,2023-12-25
cb654cec-28c7-4658-8b9b-fb2fe91d3f87,CUST5790,Keyboard,Office,North,4,28947,115788,2024-10-26
b828e2fa-f4cf-4274-8338-fd4b90c61c96,CUST3232,Camera,Office,West,1,32394,32394,2023-05-03
0973f80b-5d7b-420e-9e69-866852db76c9,CUST8933,Mobile,Electronics,East,2,31977,63954,2024-02-04
80ecb624-997b-48b0-bd8c-ef33f839cba5,CUST7631,Mouse,Gadgets,North,2,26969,53938,2023-06-10
4cfbce41-2d3f-4010-a645-7e7ddcd7f2f9,CUST4866,Monitor,Accessories,East,2,25432,50864,2024-06-19
ed82266c-a34b-414e-86de-036059cce79d,CUST9038,Keyboard,Accessories,South,2,31392,62784,2023-09-21
f938d92b-7c30-4134-a0da-0156ad12f228,CUST7920,Camera,Electronics,North,2,39004,78008,2024-06-25
3ab142ff-dc0f-4097-b2e8-84c4e4ace5e6,CUST3072,Laptop,Gadgets,North,4,21825,87300,2024-08-19
cdbfd1b3-a8f1-43d6-9ac9-68de7bbe6e6d,CUST7592,Smartwatch,Gadgets,West,1,37219,37219,2024-06-20
a5b2009a-1731-4271-855d-014fabb586ca,CUST2850,Camera,Office,East,1,21144,21144,2024-01-09
db4e0f67-9954-4142-997d-f2a521dac6f2,CUST4781,Mobile,Accessories,South,4,4826,19304,2023-12-25
ef768089-2cf3-48a1-a8cd-5d2724fc2a6a,CUST2313,Tablet,Gadgets,North,1,15917,15917,2024-09-28
1ecb281a-4c7e-426d-acd6-11112d304cd2,CUST9851,Mobile,Office,South,1,47902,47902,2023-09-30
ee56cad4-99ec-4c9c-b836-5e289f623806,CUST3360,Headphones,Accessories,West,5,32072,160360,2024-10-07
079f3886-3266-448b-9ab9-ba822ea09380,CUST8577,Headphones,Electronics,East,3,22707,68121,2023-10-11
015dddc8-8397-453e-acf7-127dd4488149,CUST4517,Headphones,Gadgets,East,2,25743,51486,2024-11-24
9d731153-afe0-46f1-adea-a72ec83728d1,CUST1151,Monitor,Gadgets,East,1,7021,7021,2024-03-19
88c0842d-56ff-4bff-9cdc-67726e403c83,CUST2687,Laptop,Office,North,1,26741,26741,2023-06-27
a09f67a2-b5c9-444b-93c5-1d56f29bee7b,CUST9920,Mobile,Office,East,5,11958,59790,2023-10-11
8b21b129-afff-4296-97f3-39baefbf90b2,CUST4646,Keyboard,Electronics,South,2,30934,61868,2024-12-03
4c0af241-ce22-4692-abad-3e8de1be356c,CUST9557,Tablet,Gadgets,North,4,14613,58452,2023-12-22
7cef6756-6b6a-4e53-b4b4-694ce4d44331,CUST4540,Keyboard,Electronics,East,3,30782,92346,2023-04-24
3c7e638a-78db-4441-b3e3-79e29daefdb0,CUST5132,Printer,Gadgets,West,3,1772,5316,2023-02-16
90669a6e-926f-4ace-9940-9de129140de7,CUST1605,Laptop,Accessories,West,1,13027,13027,2024-02-07
555240c6-4844-42dd-a932-9142afaa7a8b,CUST9122,Smartwatch,Accessories,South,3,33967,101901,2024-02-26
b4d19ed5-2d09-4f85-8c0c-15728ef33463,CUST1442,Printer,Electronics,North,2,17319,34638,2023-07-28
7a578e97-e643-4264-8a1a-6a7778ed93a7,CUST2528,Monitor,Office,North,2,34525,69050,2024-09-01
aadfe39f-3533-41ed-b86f-d30cfaa62d84,CUST2151,Smartwatch,Gadgets,South,3,14804,44412,2024-08-11
2d40fc43-5a30-4390-8aaf-5155e3393007,CUST8065,Monitor,Office,South,3,39086,117258,2023-01-14
69d70db0-dd44-49e5-85db-0a1276b81b1c,CUST8775,Headphones,Electronics,South,3,33763,101289,2024-09-19
e8e212b3-c5a7-4184-b235-e2ad1ea8c545,CUST9731,Headphones,Gadgets,North,2,34066,68132,2024-09-15
435f04fa-e6c5-461d-888d-c1b6d06f3e0a,CUST9060,Keyboard,Accessories,South,5,23685,118425,2023-12-21
f55c738d-064f-4ad5-9372-45f60987115f,CUST9741,Camera,Gadgets,East,1,30772,30772,2024-05-04
e234dda1-7b0c-473b-9a7a-63300966092d,CUST5694,Printer,Accessories,East,1,38619,38619,2024-10-06
6e5d51a9-e7c2-43ea-bf70-f82a8cd5b40e,CUST2583,Monitor,Office,East,3,20863,62589,2023-07-02
7956b5ad-e9c9-4578-bf11-5066d764dc04,CUST4289,Monitor,Accessories,North,5,36728,183640,2023-10-02
d4908a64-59b0-4e9a-82af-26c8e0ad53ad,CUST9950,Mouse,Office,West,4,17379,69516,2023-12-07
3d1e0439-4a99-46ba-8a32-e28365024170,CUST8255,Headphones,Electronics,South,4,14420,57680,2023-07-30
0bcefd41-5500-4270-9b00-2a2487c66dff,CUST1117,Mobile,Electronics,West,3,33072,99216,2024-10-31
347b303c-7718-4f8a-a6bd-da958eaa7bbd,CUST7663,Tablet,Electronics,South,4,47133,188532,2023-12-25
00d43d19-3fc2-4292-9326-e80329ad3dde,CUST8376,Tablet,Gadgets,East,1,14373,14373,2023-07-28
221c00f1-25b8-4ffc-a02d-111440a9896a,CUST3205,Mouse,Gadgets,West,3,4554,13662,2023-05-15
bc2211d8-4744-41c2-bf6b-89cfa774e4d6,CUST5793,Mobile,Gadgets,East,4,26161,104644,2024-05-29
d8ffca30-48a9-49ec-abe1-9ae1e95c19e5,CUST1834,Keyboard,Electronics,South,3,16193,48579,2023-05-06
03678f39-1da1-4892-aa70-70705396fec3,CUST4443,Tablet,Electronics,East,1,25787,25787,2023-01-04
56b00edc-40c3-4d1a-917f-d71097e00e93,CUST4787,Monitor,Accessories,West,5,48702,243510,2024-02-14
462f354f-41df-4d09-8eff-5900e67a4f36,CUST4705,Smartwatch,Office,West,5,4949,24745,2023-09-17
d03df99e-1194-4f66-937d-54c4d9e1c831,CUST6639,Keyboard,Accessories,East,4,13134,52536,2024-04-04
d97cddcc-2dd7-415b-afd7-521a58cd7efe,CUST1732,Laptop,Office,South,3,5980,17940,2024-06-26
192497d4-842d-4cb3-9c06-55e7e502049e,CUST7108,Monitor,Accessories,West,3,21499,64497,2023-01-08
5c2b5056-a2d6-452d-b90c-dddff477f2a1,CUST1024,Printer,Electronics,East,1,32385,32385,2023-09-18
0a3491a3-f85f-41a6-a69e-0122bdef5d19,CUST4519,Keyboard,Gadgets,East,3,15595,46785,2023-09-30
292660f4-963f-4930-a440-61f75c0313e9,CUST2374,Mouse,Accessories,East,3,39687,119061,2023-06-03
2ee981b9-bee3-4eec-8218-c9072d52810b,CUST8042,Keyboard,Gadgets,South,3,8977,26931,2023-02-16
17787ec6-7b09-46df-b420-fb67770f76b4,CUST8829,Keyboard,Accessories,South,5,25087,125435,2024-08-11
080af532-dece-4614-a702-1e1237def4c1,CUST9391,Mouse,Accessories,South,3,27708,83124,2023-07-09
b57654fc-84a0-4f73-937c-4e391e559c7a,CUST6135,Laptop,Gadgets,South,5,36741,183705,2023-11-04
25fbf234-1c36-4e23-9450-70e9b151c3d8,CUST9137,Mouse,Electronics,South,1,27613,27613,2023-02-17
ba266410-2da5-4295-bdd1-7c39dc3c1065,CUST8304,Printer,Office,West,1,10505,10505,2023-07-26
4d2b3ac4-8e88-42ad-987b-69f2c5228f14,CUST3203,Monitor,Office,South,5,44790,223950,2023-06-09
fca34156-03a9-4a46-a0e6-2f999e36b990,CUST4188,Tablet,Office,South,3,38077,114231,2023-02-21
0d6d4548-bd05-45a2-b5ec-0741bb48e1ce,CUST4020,Tablet,Gadgets,East,2,37056,74112,2024-08-25
6ecf0086-4dde-4f9b-a02c-3c0b666c3e83,CUST6921,Laptop,Accessories,South,3,44703,134109,2023-03-30
cde31625-a96d-456a-89ff-a56e53d9e1d6,CUST7901,Printer,Gadgets,East,4,38862,155448,2024-06-24
c9812c0a-76aa-484c-847a-b7cb5bc53fb7,CUST7070,Laptop,Electronics,West,1,35864,35864,2024-08-14
b7f643f5-8d83-42ff-bb80-1c9636b2b802,CUST2727,Laptop,Office,West,1,21224,21224,2024-04-06
1a67702b-7878-4078-9447-9d4254203b71,CUST8125,Keyboard,Electronics,North,2,3135,6270,2024-04-30
cd1cc7e9-56a2-4f38-8a00-8ee676b28f55,CUST5461,Smartwatch,Gadgets,East,3,11515,34545,2023-05-19
0c356269-dbfb-49f0-97b0-980b9187cf58,CUST9023,Printer,Office,West,2,20805,41610,2023-04-29
d8d53fb1-9a9e-4699-9903-9dc98f82c02c,CUST2555,Printer,Electronics,West,1,16902,16902,2024-09-16
ea8484f1-caf5-4441-b2af-88ad3aa46ac2,CUST7864,Tablet,Office,East,3,34002,102006,2024-02-11
ed1e8fe4-b98a-40ef-8c0c-17ecd7d12cd0,CUST6115,Laptop,Gadgets,East,2,7925,15850,2024-03-18
4f88e6b8-57e0-43df-b3a0-a5098630efc4,CUST2530,Keyboard,Electronics,South,1,41987,41987,2023-03-20
6bf0fc85-f108-4a99-9782-83f878d6045e,CUST5284,Smartwatch,Office,North,4,44367,177468,2024-03-21
14156714-3d2c-4cdd-90ed-37870447b32f,CUST2382,Laptop,Office,East,2,32736,65472,2023-07-08
97257352-9066-40c0-a598-2732d441b779,CUST4751,Headphones,Office,West,2,42433,84866,2024-12-21
aa742170-2412-48ff-84b2-5e743cb53aaa,CUST5754,Monitor,Accessories,West,4,36498,145992,2023-12-17
d6fddace-4f58-4e74-8dce-f1ccb790da6c,CUST7312,Keyboard,Gadgets,East,2,40724,81448,2024-01-09
49090555-7da6-490e-96ce-efc99fce0dd2,CUST9477,Headphones,Electronics,South,3,30906,92718,2024-12-05
ef04ae25-98ca-44af-b257-126b58bf4a7a,CUST3767,Mouse,Accessories,East,5,30186,150930,2023-08-24
fcf79208-9f8a-48fb-930d-9ccba158b1ed,CUST5075,Headphones,Accessories,South,5,19271,96355,2023-04-24
c04d89b9-f7be-4794-be50-fc0efdf4347d,CUST4907,Keyboard,Gadgets,South,5,33491,167455,2024-10-11
b8a14d92-6c0a-4b55-9f2b-59b46394de0f,CUST8889,Tablet,Office,North,1,16197,16197,2023-03-15
07bf9a97-7b81-4c4d-81a3-bca674633e20,CUST9523,Smartwatch,Electronics,South,4,42704,170816,2024-04-07
886952b1-f9d9-4204-9d45-16844acdade2,CUST4732,Tablet,Electronics,South,3,36720,110160,2024-09-29
cafb9ab4-2b5e-48a2-9ade-0b8beacbb590,CUST9415,Smartwatch,Accessories,West,4,35650,142600,2024-11-24
50914547-6d4d-48df-a49e-114303fb31c3,CUST6704,Mouse,Office,West,1,28848,28848,2024-05-05
60d49f15-2e35-4ffc-91ec-327d0efb3c46,CUST7094,Mobile,Gadgets,South,4,24041,96164,2024-06-30
facb084f-2680-4b9f-acb6-705094c146c2,CUST2035,Keyboard,Gadgets,West,4,10740,42960,2023-01-09
ea23ed3a-021e-417e-a501-5d8e4dd4f1e8,CUST9215,Mouse,Accessories,West,3,20119,60357,2023-08-14
188a5fe9-2c7f-4615-bcde-10b9cd99be66,CUST3778,Smartwatch,Electronics,North,4,45448,181792,2023-02-22
a15df157-7f9d-4148-9f53-488522794d14,CUST4234,Monitor,Gadgets,North,3,1976,5928,2023-07-21
44a80e3d-acd4-4d5f-a489-227d96ac2cd3,CUST4408,Tablet,Accessories,East,2,46398,92796,2023-04-14
b15e109e-9dde-4a45-ab68-5395385d4651,CUST9052,Smartwatch,Office,West,3,43672,131016,2023-05-02
36e0d638-8ae7-4a9c-8d9c-0a04e34ecb74,CUST2161,Headphones,Electronics,North,2,28236,56472,2024-03-25
ef9abf51-668e-43cc-91d5-580620e8bff3,CUST5521,Mouse,Gadgets,West,1,743,743,2024-10-19
63eb2db7-e243-4e8e-a25a-803aa112c9a7,CUST9653,Printer,Accessories,South,1,19912,19912,2024-11-06
4a5798f9-b12f-4eee-bee7-80f897736ed7,CUST4539,Keyboard,Gadgets,East,2,26382,52764,2024-03-09
b5cb6ad8-c77d-4f6f-994d-9c3558612596,CUST7353,Tablet,Office,South,1,31569,31569,2024-07-29
cc380ca2-ff86-47d9-af8a-118dbb634b77,CUST8536,Headphones,Office,West,3,22327,66981,2024-12-09
f9a2ead9-e379-4882-a3cd-df0b8bd2d8b0,CUST5775,Smartwatch,Electronics,East,4,1187,4748,2024-01-07
a128966a-308e-45a7-a57a-8ad820711a3b,CUST6958,Smartwatch,Office,East,3,22675,68025,2024-11-18
13cde7f4-e2d3-4a61-be8a-c1b1d0614f79,CUST9215,Tablet,Electronics,West,5,22950,114750,2023-02-19
a5420be1-0424-45c6-8bcf-2ddc5d12b5d8,CUST8559,Printer,Office,West,1,28193,28193,2024-12-21
9987e97d-1932-46fd-9c05-85b4b65bc760,CUST6868,Mobile,Office,North,5,20825,104125,2024-02-18
96d072ce-cbcc-49e1-8f79-3f43bf278e15,CUST8173,Smartwatch,Electronics,North,5,47745,238725,2024-12-03
f23744d6-919c-4e80-bcf3-7f225ad4b72d,CUST3875,Keyboard,Office,West,5,31361,156805,2023-09-14
4fe501b2-8ca8-4781-9d83-b0ef06e4a090,CUST4567,Mouse,Accessories,North,5,39292,196460,2024-06-15
481002a8-4774-4252-9d42-540898ba9596,CUST9262,Mouse,Accessories,East,5,23834,119170,2024-09-17
3ae77036-14fd-4178-a0d1-8909e92af2ad,CUST3077,Printer,Gadgets,East,5,48572,242860,2024-03-08
3b832615-a12c-41e8-9271-a15df632698b,CUST4666,Camera,Office,East,5,33669,168345,2024-10-09
465f6a14-02b3-4ff5-8b6a-3c8cd103258d,CUST6008,Camera,Office,West,2,7125,14250,2024-05-08
4177406c-95b7-4e9e-acc2-3391e5bd732c,CUST5106,Camera,Electronics,West,3,9185,27555,2023-07-16
ec381bdc-16ce-4557-9c95-94c8b53853b3,CUST8506,Monitor,Office,East,1,35239,35239,2024-05-16
e623ae19-e93c-4736-a024-39e05e0066cc,CUST5769,Tablet,Electronics,East,2,4378,8756,2024-03-10
2dd6a287-488d-4c08-bc53-0943dc2d7f77,CUST4632,Headphones,Electronics,East,5,15031,75155,2023-05-27
89994087-8a50-45b8-89be-eb99b2c03d2b,CUST2602,Mouse,Electronics,South,1,4606,4606,2023-11-20
b2345ea7-795f-4f2b-a863-b31ecb4465c5,CUST3616,Smartwatch,Office,West,2,49397,98794,2023-10-17
7aa015c5-a284-4c98-986f-ab43967dc59e,CUST8508,Tablet,Gadgets,West,5,2072,10360,2023-09-03
182169a3-fbbf-40f5-a243-1f2a2366b569,CUST8033,Keyboard,Electronics,South,5,41727,208635,2023-06-11
9fa193c6-0091-476d-9137-4fe0be714c95,CUST1044,Mobile,Accessories,East,2,43823,87646,2024-03-08
633f682f-9ff8-4b57-bb61-038fa4e9006e,CUST9902,Camera,Electronics,East,4,22482,89928,2023-07-28
9da6f230-9f5d-425c-872d-8e71ba657774,CUST1296,Printer,Accessories,East,3,47003,141009,2024-09-06
d12f4e20-0faf-4863-b798-b273598f73a9,CUST5404,Headphones,Accessories,North,5,25320,126600,2024-02-07
2ede12e1-275b-4585-a799-bdaef2281d1a,CUST4079,Monitor,Electronics,West,1,48562,48562,2024-08-26
4fe88611-50b4-4dc1-8c4f-1e116edfa228,CUST7929,Smartwatch,Electronics,South,2,35861,71722,2024-11-24
f4a759d0-59e7-4935-91c7-03bd0f54aa1a,CUST9219,Mouse,Electronics,South,5,9526,47630,2023-05-17
70b26ebc-83cd-42a5-8b29-c942d2a4dc19,CUST5072,Laptop,Gadgets,South,2,10267,20534,2023-12-30
61f9d3a7-4703-4c8e-9aa2-d15e2d49cfc0,CUST6526,Tablet,Office,East,5,21208,106040,2023-08-14
75050e2e-256e-4f03-887c-5faab3d25902,CUST4497,Mobile,Electronics,West,5,17931,89655,2024-07-02
d33217da-ed78-400c-a967-62b56a5c2aa5,CUST4197,Printer,Electronics,East,3,12040,36120,2024-02-01
da616376-f402-42f0-a599-e37b7af8dcce,CUST9548,Smartwatch,Accessories,South,3,30055,90165,2024-10-07
0b1170af-a2f6-40f6-9ad1-dfe112b16352,CUST6113,Headphones,Accessories,North,1,18769,18769,2023-10-01
